Education,Marital_Status,Income,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases,Age,day_engaged,cluster
0,0,48918.0,2,62,0,7,58,28,1
0,1,82122.0,0,1382,1,26,59,504,2
0,0,37697.0,1,84,0,7,45,183,1
0,1,34074.0,2,255,1,14,69,537,1
0,1,28520.0,2,43,0,5,61,566,1
0,0,62535.0,1,398,0,14,66,662,1
0,0,36273.0,1,76,0,8,44,260,1
0,1,63404.0,2,902,1,15,57,209,1
0,1,75774.0,1,823,0,21,40,330,2
0,1,78416.0,1,1179,0,26,45,188,2
0,1,75702.0,1,1921,1,29,47,809,2
0,1,59385.0,2,185,0,10,70,613,1
0,0,37070.0,2,433,1,23,55,652,1
0,1,44689.0,2,34,1,6,70,92,1
0,1,53977.0,1,907,0,27,63,513,2
0,0,7144.0,2,416,0,25,55,538,1
0,0,18701.0,2,44,0,10,57,635,1
0,1,90369.0,0,1588,1,17,65,248,2
0,0,63159.0,0,1797,1,17,47,965,2
0,1,37758.0,2,40,0,6,55,996,1
0,0,46757.0,1,1143,0,21,58,776,2
0,1,79734.0,0,914,1,14,52,187,2
0,1,63207.0,0,1502,1,12,29,711,2
0,0,72071.0,1,1338,0,20,67,686,2
0,1,21840.0,1,27,0,5,38,529,1
0,1,58582.0,1,763,1,22,39,460,2
0,0,72282.0,0,1331,1,22,70,531,2
0,1,50387.0,2,525,0,19,65,488,1
0,1,32583.0,2,9,0,4,60,200,1
0,1,62568.0,1,953,1,16,59,181,2
0,0,44635.0,2,68,0,7,50,417,1
0,0,33316.0,2,131,0,10,50,631,1
0,1,63967.0,1,882,0,23,53,480,2
0,1,52513.0,0,1149,0,25,43,997,2
0,1,25293.0,1,37,0,5,52,473,1
0,0,54111.0,1,388,0,15,56,494,1
0,1,78394.0,0,1428,1,16,35,685,2
0,1,80739.0,0,1633,0,24,63,588,2
0,1,22669.0,1,173,1,10,46,589,1
0,0,29236.0,1,99,0,9,34,509,1
0,1,44911.0,1,215,0,12,62,657,1
0,1,54693.0,1,929,0,31,59,683,2
0,1,48186.0,1,219,0,12,47,287,1
0,1,54809.0,2,174,1,12,44,418,1
0,1,41580.0,2,92,0,9,43,811,1
0,1,80336.0,0,1052,0,25,51,479,2
0,1,47743.0,1,275,1,14,64,650,1
0,1,62972.0,1,587,0,16,66,1029,2
0,0,57333.0,1,1662,1,33,67,831,2
0,1,32313.0,1,159,0,11,39,425,1
0,0,84953.0,0,1024,4,18,68,666,2
0,0,27071.0,1,35,0,7,53,253,1
0,1,68148.0,0,1042,0,15,64,488,2
0,1,65735.0,2,395,0,19,56,538,1
0,1,86836.0,0,557,4,23,46,753,2
0,1,4023.0,2,9,0,15,58,192,1
0,1,30093.0,0,69,0,6,31,512,1
0,1,57705.0,1,486,0,18,55,61,1
0,0,25008.0,1,34,0,6,33,333,1
0,0,83257.0,0,1365,3,28,26,835,2
0,1,22280.0,1,13,0,4,46,592,1
0,1,72159.0,0,1401,0,21,43,794,2
0,1,64260.0,0,1574,1,14,60,426,2
0,0,82733.0,0,1323,1,20,37,449,2
0,0,74290.0,1,1217,2,32,50,389,2
0,0,58217.0,3,103,0,7,70,775,1
0,1,21024.0,0,84,0,7,45,634,1
0,1,70116.0,0,1536,0,23,49,705,2
0,1,54006.0,1,581,0,18,36,835,1
0,1,69063.0,1,928,0,14,55,904,2
0,0,11448.0,0,14,0,4,46,382,1
0,0,61825.0,1,424,0,15,42,542,1
0,1,70886.0,1,960,0,14,50,444,2
0,1,69109.0,0,1555,2,20,39,842,2
0,0,60208.0,2,656,2,29,48,905,2
0,1,32889.0,2,55,0,9,53,571,1
0,0,34738.0,1,20,0,5,37,57,1
0,1,30538.0,1,367,0,17,50,1087,1
0,1,82326.0,0,2257,4,22,44,90,2
0,0,26642.0,1,42,0,7,54,363,1
0,0,69932.0,1,1049,0,26,57,391,2
0,0,44503.0,2,48,0,7,49,260,1
0,0,60200.0,1,685,0,25,73,699,2
0,0,49638.0,1,39,0,5,69,257,1
0,0,23830.0,0,43,0,5,34,183,1
0,0,33051.0,0,835,1,21,62,868,2
0,1,72905.0,0,1515,1,20,63,345,2
0,1,69702.0,1,1039,0,26,70,681,2
0,0,70300.0,1,1596,0,26,46,535,2
0,1,70643.0,0,1828,1,18,37,808,2
0,1,30396.0,1,34,2,6,52,246,1
0,0,50616.0,1,149,0,10,53,258,1
0,0,62772.0,1,946,1,23,52,592,2
0,0,30298.0,0,28,0,6,36,227,1
0,0,52413.0,1,450,0,17,37,1026,1
0,1,44155.0,2,46,0,5,64,347,1
0,0,86979.0,0,1702,2,16,50,539,2
0,1,76532.0,2,820,0,25,46,479,2
0,1,42081.0,1,382,1,15,39,674,1
0,1,67546.0,0,2126,0,20,33,853,2
0,1,88420.0,0,2069,3,20,32,330,2
0,1,31158.0,1,72,0,7,36,704,1
0,0,61671.0,1,732,2,28,53,301,2
0,0,69719.0,0,801,0,11,47,220,2
0,0,49160.0,1,236,0,12,72,438,1
1,1,24882.0,1,80,1,5,43,844,3
0,0,90933.0,0,1685,1,15,67,276,2
0,0,113734.0,0,277,0,27,76,218,2
0,1,59292.0,1,507,0,18,71,567,2
0,1,45759.0,2,68,0,7,57,677,1
0,0,22148.0,0,49,0,5,38,263,1
0,1,73395.0,0,397,0,15,34,289,2
0,0,29819.0,1,39,0,9,50,434,1
0,1,45688.0,1,306,1,14,53,341,1
0,1,62820.0,0,976,0,14,67,422,2
0,1,60491.0,1,1028,0,28,50,571,2
0,1,33235.0,1,70,0,7,35,244,1
0,1,35701.0,0,46,0,5,62,653,1
0,1,31535.0,1,51,1,5,41,462,1
0,1,92556.0,0,1263,0,21,61,256,2
0,0,67384.0,1,1490,1,22,51,812,2
0,1,80573.0,0,1564,0,24,50,809,2
0,1,77870.0,1,1815,3,18,54,862,2
0,0,52278.0,1,1198,0,31,58,706,2
0,0,57107.0,1,416,3,23,53,860,2
0,1,18929.0,0,85,0,6,31,684,1
0,0,36038.0,1,47,0,8,40,580,1
0,0,20180.0,0,137,0,8,45,680,1
0,1,34230.0,2,21,0,4,56,736,1
0,0,31878.0,1,70,0,6,44,193,1
0,1,70932.0,1,909,0,22,49,347,2
0,0,91249.0,0,1676,5,22,65,803,2
0,0,77598.0,0,1735,1,26,78,721,2
0,0,80982.0,2,1191,0,30,62,518,2
0,1,22701.0,1,24,0,5,44,602,1
0,1,55212.0,1,1182,2,20,52,769,2
0,1,70617.0,0,1280,0,14,51,557,2
0,0,64849.0,0,1336,1,19,64,779,2
0,1,62694.0,2,749,0,24,56,563,2
0,1,61917.0,2,91,0,7,47,407,1
0,1,67472.0,1,414,0,15,74,460,1
0,1,21059.0,1,44,0,9,39,184,1
0,1,29543.0,2,63,0,8,53,362,1
0,1,75903.0,1,901,0,23,70,515,2
0,1,34984.0,2,38,0,6,46,936,1
0,0,54998.0,1,455,1,20,65,455,2
0,0,54356.0,1,775,1,24,72,773,2
0,1,34242.0,1,15,0,4,62,284,1
0,1,25410.0,1,38,0,6,48,488,1
0,1,73356.0,0,1512,4,22,37,213,2
0,1,28320.0,1,43,0,5,71,717,1
0,0,23763.0,1,42,0,5,44,907,1
0,1,72570.0,0,1089,0,23,37,251,2
0,1,34529.0,1,162,0,9,45,839,1
0,0,70792.0,0,1272,0,19,70,578,2
0,1,63211.0,0,1173,1,20,39,1055,2
0,1,83891.0,1,816,0,22,47,195,2
0,0,36065.0,2,74,0,9,53,641,1
0,1,39898.0,1,134,0,9,67,395,1
0,0,51141.0,0,157,0,9,81,512,1
0,1,56939.0,1,561,0,18,45,470,1
0,0,80872.0,0,1336,0,19,70,27,2
0,1,72335.0,0,2092,1,23,45,871,2
0,0,61798.0,0,463,0,16,57,404,2
0,0,76842.0,0,1130,0,17,71,302,2
0,1,29478.0,1,20,0,5,45,349,1
0,0,46998.0,1,377,1,18,65,801,2
0,0,96843.0,0,1544,2,28,31,618,2
0,0,56551.0,2,138,0,10,71,180,1
0,1,70053.0,1,1012,0,26,56,665,2
0,0,71670.0,0,1766,4,15,59,481,2
0,1,44359.0,2,45,0,9,43,198,1
0,0,40887.0,2,161,1,10,69,575,1
0,0,48877.0,1,144,0,8,55,245,1
0,1,74485.0,0,1734,0,26,74,495,2
0,1,64474.0,1,823,0,22,49,436,2
0,1,77226.0,1,1138,0,28,58,307,2
0,0,72643.0,0,1429,2,21,72,673,2
0,1,85738.0,0,1371,2,21,43,343,2
0,0,55686.0,1,982,1,16,55,686,2
0,0,39062.0,1,44,1,5,38,282,1
0,1,34600.0,2,318,1,17,50,730,1
0,1,40794.0,1,434,0,16,46,546,1
0,1,54690.0,2,198,0,12,50,539,1
0,1,4428.0,1,359,0,25,52,601,1
0,1,32632.0,0,576,0,18,58,1058,2
0,0,38236.0,2,88,0,11,53,468,1
0,1,36781.0,1,63,1,6,42,89,1
0,0,31385.0,1,27,2,4,37,964,1
0,1,24570.0,1,193,0,11,37,673,1
0,0,25509.0,1,101,1,9,47,835,1
0,1,94642.0,0,2211,2,21,70,30,2
0,1,58646.0,1,140,0,8,59,452,1
0,0,53201.0,2,415,0,22,46,395,1
0,1,21994.0,1,22,0,4,64,738,1
0,1,57113.0,2,263,0,16,43,578,1
0,1,51373.0,0,393,0,12,30,558,1
0,1,23477.0,1,147,0,10,35,437,1
0,1,58116.0,1,443,0,16,65,263,1
0,0,72968.0,0,1958,2,19,58,381,2
0,1,39791.0,1,174,0,10,50,644,1
0,0,91712.0,0,2217,2,27,74,441,2
0,0,94472.0,1,1691,2,16,63,303,2
0,1,13672.0,2,25,0,6,61,624,1
0,1,96547.0,0,809,4,21,41,223,2
0,1,79205.0,0,895,2,16,46,855,2
0,1,56559.0,1,484,0,18,46,737,1
0,1,32644.0,1,413,1,18,48,715,1
0,0,67506.0,1,331,0,12,41,334,1
0,0,24206.0,1,25,0,5,51,516,1
0,0,28420.0,1,13,0,4,54,373,1
0,1,22979.0,1,115,1,10,51,936,1
0,0,33279.0,0,16,0,4,55,26,1
0,0,46423.0,2,92,0,9,49,470,1
0,1,30368.0,1,52,0,7,44,539,1
0,1,63684.0,1,1464,0,23,51,766,2
0,0,41638.0,1,441,1,17,57,687,1
0,0,68805.0,1,283,0,12,62,471,1
0,1,65814.0,1,747,0,23,55,332,2
0,0,71964.0,0,1870,0,17,63,591,2
0,0,39146.0,1,165,0,11,35,686,1
0,1,96876.0,0,1941,4,24,44,572,2
1,1,34445.0,0,839,0,27,40,704,3
0,0,68281.0,0,1655,1,25,63,907,2
0,1,37284.0,2,23,0,4,46,643,1
0,1,36790.0,0,66,1,6,38,728,1
0,1,27943.0,2,37,0,8,54,626,1
0,0,22263.0,2,21,0,6,70,277,1
0,1,30261.0,3,22,0,4,49,828,1
0,1,28587.0,1,78,0,9,43,30,1
0,1,43815.0,1,79,0,6,39,607,1
0,1,48195.0,2,265,0,17,65,345,1
0,1,77027.0,1,1175,0,19,69,244,2
0,1,71322.0,1,1305,0,28,56,684,2
0,1,32765.0,1,46,0,8,42,312,1
0,1,29672.0,2,25,0,4,56,394,1
0,0,23272.0,0,46,0,5,68,441,1
0,1,49912.0,1,874,2,26,72,906,2
0,1,7500.0,1,100,0,10,36,1089,1
0,0,68117.0,1,930,2,25,74,455,2
0,1,67225.0,1,868,0,23,66,401,2
0,1,17649.0,1,45,0,9,45,386,1
0,1,55914.0,1,1260,0,29,46,612,2
0,1,40059.0,1,414,1,12,37,460,1
0,1,60905.0,1,392,0,15,71,599,1
0,1,75330.0,2,1109,0,29,44,996,2
0,0,60689.0,1,639,0,22,70,725,2
0,1,38680.0,1,79,0,6,37,644,1
0,1,61416.0,0,1665,1,24,39,517,2
0,0,49767.0,0,692,0,18,30,695,2
0,0,83273.0,3,1392,0,29,51,828,2
0,1,29009.0,1,44,0,7,40,398,1
0,1,45057.0,1,50,0,6,42,719,1
0,1,37150.0,1,467,0,21,50,783,1
0,0,43020.0,1,223,0,12,51,397,1
0,1,53154.0,1,158,0,9,62,117,1
0,1,65308.0,0,1211,2,28,48,418,2
0,0,76467.0,1,1575,1,14,51,867,2
0,1,81044.0,0,1208,0,22,74,370,2
0,1,32871.0,2,43,0,5,70,485,1
0,0,55801.0,2,527,1,21,46,466,1
0,0,76320.0,1,932,0,15,62,193,2
0,0,36927.0,2,71,0,8,66,329,1
0,1,48794.0,2,54,0,5,68,189,1
0,0,23478.0,0,129,0,7,56,653,1
0,0,71128.0,1,1615,0,27,48,935,2
0,0,70179.0,1,1034,0,26,45,529,2
0,1,59462.0,1,1088,0,25,71,610,2
0,1,52247.25135379061,2,721,0,25,52,593,2
0,1,38361.0,1,137,0,10,52,370,1
0,0,52247.25135379061,1,47,0,8,40,580,1
0,1,70038.0,0,1244,0,17,39,433,2
0,1,42554.0,2,41,0,7,43,396,1
0,1,67445.0,1,1174,0,32,47,754,2
0,0,67046.0,1,993,0,15,70,579,2
0,1,42192.0,0,100,0,7,73,571,1
0,1,77610.0,1,1680,0,17,69,794,2
0,1,31761.0,1,98,0,9,37,242,1
0,1,34350.0,1,48,0,5,42,439,1
0,1,54591.0,1,519,0,19,72,603,2
0,1,71866.0,1,715,0,20,65,372,2
0,1,25293.0,1,37,0,5,52,473,1
0,0,42000.0,0,653,1,20,34,457,2
0,1,69520.0,0,1455,0,21,38,543,2
0,0,64713.0,1,602,1,19,51,183,2
0,1,27889.0,1,26,0,5,44,604,1
1,0,22123.0,0,102,0,7,61,280,3
0,1,52247.25135379061,2,97,0,10,50,669,1
0,1,52247.25135379061,1,207,0,11,67,557,1
0,1,27803.0,1,176,0,9,48,858,1
0,0,52247.25135379061,1,450,0,15,66,440,1
0,1,51651.0,1,433,0,17,61,904,1
0,1,68487.0,0,1366,0,30,33,718,2
0,0,52247.25135379061,0,1564,2,22,78,428,2
0,1,56796.0,1,1001,0,27,52,684,2
0,1,87000.0,0,961,0,18,29,747,2
0,1,79823.0,1,1518,1,23,62,276,2
0,0,30828.0,1,56,0,8,41,631,1
0,1,34109.0,1,22,0,4,50,569,1
0,0,53367.0,2,400,1,21,47,488,1
1,1,22390.0,0,26,0,4,52,437,3
0,1,71322.0,1,350,0,13,45,330,1
0,0,79244.0,0,1216,3,22,28,743,2
0,1,49912.0,1,874,2,26,72,906,2
0,1,48699.0,2,40,0,5,71,590,1
0,1,80144.0,0,1367,0,19,46,458,2
0,0,54252.0,2,264,0,15,65,583,1
0,1,81929.0,1,2053,3,20,45,824,2
0,1,76068.0,1,1376,2,10,46,763,2
0,1,53204.0,2,45,0,5,45,287,1
0,1,67911.0,1,976,0,27,72,224,2
0,1,14796.0,1,51,1,6,37,836,1
0,1,78128.0,1,1264,2,20,47,316,2
1,1,14188.0,0,75,0,7,49,672,3
1,1,20425.0,1,57,0,7,35,794,3
0,1,58646.0,1,140,0,8,59,452,1
0,0,72967.0,1,497,2,19,51,747,2
0,1,48150.0,1,266,0,13,72,513,1
0,0,82332.0,0,2006,2,21,60,836,2
0,0,58275.0,2,615,0,23,66,694,2
0,1,44953.0,0,1021,1,24,40,741,2
0,1,34587.0,2,22,0,6,68,230,1
0,1,43018.0,1,133,0,7,47,720,1
0,1,45736.0,1,437,0,19,67,526,1
0,1,66476.0,1,1013,0,26,52,629,2
0,1,27733.0,1,57,0,7,40,493,1
0,1,69805.0,1,1038,0,27,69,345,2
0,0,72217.0,0,1573,0,22,59,454,2
0,0,25818.0,1,28,0,4,50,805,1
0,1,37509.0,1,123,0,9,45,753,1
0,1,25176.0,2,13,0,4,45,450,1
0,1,43586.0,1,132,0,10,41,854,1
0,1,53230.0,1,732,0,23,65,1029,2
0,1,50116.0,2,66,1,7,64,195,1
0,1,84906.0,0,1631,3,24,49,631,2
0,1,61286.0,1,608,0,18,55,692,2
0,1,82333.0,0,1822,2,18,35,642,2
0,1,65220.0,0,1282,1,23,56,1028,2
0,1,33590.0,3,8,0,4,47,661,1
0,0,30992.0,1,43,0,5,45,619,1
0,0,72309.0,0,1931,2,20,45,424,2
0,1,156924.0,0,8,0,0,72,490,2
1,1,16005.0,1,103,0,8,41,870,3
0,0,65487.0,0,1169,0,17,64,92,2
0,1,58692.0,1,395,0,15,56,211,1
0,0,40590.0,2,258,1,15,52,690,1
0,0,20587.0,1,25,0,5,51,57,1
0,0,62637.0,1,185,0,10,67,363,1
0,0,29435.0,2,180,1,11,55,937,1
0,0,19346.0,1,22,0,5,47,336,1
0,1,35788.0,2,44,0,7,50,343,1
0,0,36997.0,2,94,0,12,53,729,1
0,1,23539.0,0,81,0,7,64,307,1
0,0,65333.0,1,798,2,28,48,349,2
0,0,78499.0,0,1334,2,19,64,404,2
0,1,29732.0,1,38,0,5,50,282,1
0,1,41275.0,3,61,0,11,61,283,1
0,1,63516.0,2,300,0,16,48,573,1
0,1,42769.0,1,88,0,8,59,387,1
0,1,49572.0,2,54,0,7,63,382,1
0,1,69209.0,0,1782,1,16,49,836,2
0,1,17148.0,1,68,0,11,45,338,1
0,0,40590.0,2,258,1,15,52,690,1
0,1,30560.0,1,31,0,5,45,553,1
0,1,32146.0,1,66,0,8,38,27,1
0,0,41713.0,2,174,0,13,57,247,1
0,1,34176.0,1,28,0,5,46,344,1
0,1,58482.0,1,731,1,22,66,29,2
0,0,59686.0,1,274,0,12,56,341,1
0,1,60896.0,1,1701,1,26,57,782,2
0,1,62994.0,1,312,0,13,41,273,1
0,1,47320.0,1,414,0,20,64,723,1
0,0,74859.0,0,1565,1,23,72,666,2
1,0,15253.0,1,29,0,6,29,430,3
0,0,31560.0,1,94,0,8,47,556,1
0,0,72071.0,1,1338,0,20,67,686,2
0,0,91172.0,0,1092,5,14,31,645,2
0,1,90000.0,0,1479,3,18,37,374,2
0,0,41967.0,2,54,0,5,40,404,1
0,0,69263.0,1,568,1,18,56,243,2
0,0,65706.0,0,1199,4,27,51,552,2
0,1,60934.0,1,873,0,23,46,349,2
0,1,71965.0,1,1213,0,17,70,521,2
0,1,65210.0,1,731,2,22,66,90,2
0,1,79174.0,0,2043,3,19,46,426,2
0,0,81380.0,0,1893,0,17,54,740,2
0,0,48432.0,1,424,0,19,48,805,1
0,1,52914.0,1,575,1,15,50,549,1
0,1,38946.0,1,257,0,12,66,434,1
0,1,26067.0,1,56,0,9,47,630,1
0,1,44325.0,1,542,1,21,49,547,2
0,1,42523.0,0,125,0,7,57,253,1
1,0,26487.0,1,69,0,9,43,591,3
0,1,53233.0,1,40,0,5,64,289,1
0,1,67716.0,1,1016,1,28,61,457,2
0,1,76234.0,1,907,1,23,49,213,2
0,1,84117.0,0,1566,1,24,65,57,2
0,1,65487.0,0,1169,0,17,64,92,2
1,1,25224.0,1,46,0,7,49,291,3
0,0,89616.0,0,1644,1,25,38,675,2
0,0,40851.0,2,59,0,5,50,679,1
0,1,27469.0,0,17,0,4,74,1058,1
0,1,82347.0,0,1853,3,25,64,934,2
0,1,73803.0,1,1528,2,22,64,1089,2
0,0,8820.0,2,35,0,10,69,650,1
0,0,43322.0,0,141,0,8,47,255,1
0,1,55593.0,1,546,1,17,48,498,2
0,1,50501.0,2,500,2,20,67,562,2
0,1,37085.0,2,61,0,10,46,189,1
1,0,16185.0,1,106,0,8,31,603,3
0,0,57731.0,1,704,0,26,52,769,2
0,0,48432.0,1,424,1,19,48,805,2
0,1,73807.0,1,849,0,23,43,699,2
0,1,18929.0,0,85,0,6,31,684,1
0,0,35893.0,2,199,0,15,53,808,1
0,1,61014.0,1,1147,0,20,41,784,2
0,1,32144.0,2,54,1,10,67,284,1
1,1,14918.0,1,43,0,5,58,903,3
0,0,45146.0,2,53,0,6,58,535,1
0,0,41769.0,1,521,0,22,66,687,2
0,1,88325.0,0,1623,0,18,40,244,2
0,0,38054.0,2,45,0,7,71,361,1
0,0,80617.0,0,1435,0,19,26,752,2
0,1,5305.0,1,32,0,1,45,520,1
0,1,36807.0,2,16,0,4,67,742,1
0,1,28427.0,1,52,0,7,38,651,1
0,0,82032.0,0,1234,0,17,73,242,2
0,1,22775.0,1,15,0,4,43,561,1
0,1,40101.0,1,415,0,17,36,809,1
0,1,58025.0,1,470,0,18,42,401,1
0,0,75777.0,0,1438,3,21,39,634,2
0,1,7500.0,1,53,0,11,42,545,1
0,1,33562.0,3,51,0,9,58,190,1
0,0,57642.0,1,679,1,22,51,122,2
0,1,58554.0,2,586,0,22,53,827,1
0,1,63777.0,2,653,0,26,42,648,2
0,0,57967.0,1,468,0,19,59,669,2
0,1,52247.25135379061,0,1679,1,1,43,754,2
0,1,24434.0,2,50,0,7,49,228,1
0,0,11012.0,1,84,1,9,37,656,1
0,0,44802.0,0,1049,0,27,51,863,2
0,0,26816.0,0,22,0,4,35,867,1
0,1,666666.0,1,62,0,11,44,694,2
0,1,34421.0,1,30,0,4,47,724,1
0,1,61223.0,1,1341,0,18,54,567,2
0,1,64014.0,3,444,1,22,75,87,1
0,0,56981.0,0,1241,1,19,40,341,2
0,1,69245.0,1,843,0,23,65,342,2
0,1,52869.0,2,172,1,11,67,808,1
